auction_id_placeholder,auction_guid,product_guid_fk,stream_guid_fk,starting_price,reserve_price,start_time,duration_seconds,end_time,status,winner_user_guid_fk,bid_count,current_price
1,auc-a15beabc,prod-0be6baed,strm-36d84b81,104.67699339605518,474.66465070426364,2023-07-11,2556,2023-09-13,unsold,usr-4c948415,3,104.67699339605518
1,auc-cfdedd3d,prod-919534d0,strm-cdfde505,114.27078236835477,141.09439408124703,2023-10-31,117,2023-12-29,active,usr-98bb8be9,5,114.27078236835477
1,auc-91e18688,prod-f6da1737,strm-2330deac,176.3309499289291,418.5000820050857,2023-08-13,5429,2023-08-20,unsold,usr-c7872d7d,5,176.3309499289291
1,auc-f6b88fd9,prod-83af2b3c,strm-fcc59680,2.832619338795041,30.682105177141203,2023-12-28,5417,2024-01-14,cancelled,usr-ac8641c4,1,2.832619338795041
1,auc-3af8fac5,prod-5cd3d5ea,strm-286d6e04,67.33971783761832,67.43149607521337,2023-11-24,1054,2023-12-21,pending,usr-ed64bc7a,3,67.33971783761832
1,auc-6bcbbf4f,prod-a93b7e4b,strm-bc2568ac,144.91687158594885,180.71698750233188,2023-12-26,573,2023-12-29,active,usr-ae915f94,0,144.91687158594885
1,auc-8dfee292,prod-5b9ad18a,strm-a70cf48d,14.42544707619122,257.3746272211355,2023-12-28,2944,2024-01-09,sold,usr-ef115f72,1,14.42544707619122
1,auc-680138e8,prod-4bdad0eb,strm-70b8f235,158.015454781165,401.5302632445382,2023-09-01,4828,2023-11-19,active,usr-dea79880,2,158.015454781165
1,auc-5702984c,prod-a4748765,strm-a358852a,189.3979503636153,294.98869411466484,2023-03-10,6288,2023-10-18,cancelled,usr-292d3f03,2,189.3979503636153
1,auc-920b0b41,prod-53a315e0,strm-b2c7cd19,50.23989080453691,492.07452572935574,2023-12-24,6270,2024-01-10,pending,usr-e43aa2c9,5,50.23989080453691
1,auc-2c75ff85,prod-8fa1a672,strm-425f188d,141.00768155089182,171.93786926533878,2023-06-14,5998,2023-12-20,pending,usr-bdf3b479,3,141.00768155089182
1,auc-c1d0f64b,prod-2fe3d8e7,strm-a358852a,92.82251774168768,321.41692881898666,2023-03-16,4358,2023-10-19,pending,usr-61c15ac5,5,92.82251774168768
1,auc-9374f3da,prod-bd95905e,strm-a4e246b3,17.475186227450813,117.83305062911589,2023-03-22,3344,2023-03-27,active,usr-92d253cc,4,17.475186227450813
1,auc-1de3a0d7,prod-4f43e674,strm-be895a35,75.10468728427797,490.52507752184783,2023-10-04,1792,2024-01-03,pending,usr-e6c2655e,1,75.10468728427797
1,auc-10646652,prod-4d6c449f,strm-b4c91e7a,49.598150180231414,260.6918101689856,2023-09-06,2669,2023-09-27,active,usr-a840ec19,1,49.598150180231414
1,auc-f3daced5,prod-135e826b,strm-e72fb629,195.8406393907833,368.79050897010967,2023-04-25,154,2023-06-13,active,usr-54312746,2,195.8406393907833
1,auc-70e2a056,prod-0a6917ca,strm-a50b6af1,115.50121369099999,434.4184426630848,2023-10-29,7044,2023-12-17,pending,usr-6f933322,5,115.50121369099999
1,auc-f6b23346,prod-a509bd71,strm-f0ebb678,139.46966359598838,401.04446068975136,2023-03-09,4879,2023-04-29,active,usr-e6c2655e,3,139.46966359598838
1,auc-045b1534,prod-b7231796,strm-408257ea,91.70489428601594,142.6625648410002,2023-08-28,4069,2023-11-06,pending,usr-366b6c56,0,91.70489428601594
1,auc-7237ada7,prod-ea11aea7,strm-2e8d9219,111.06485974065097,177.85898933615186,2023-09-05,650,2023-09-09,sold,usr-918ce155,2,111.06485974065097
1,auc-5281fa84,prod-8ee1fcb8,strm-cf3816a2,22.36838773818078,311.12134916426004,2023-08-26,1796,2023-10-04,cancelled,usr-4797aeb5,0,22.36838773818078
1,auc-232d9522,prod-2523535e,strm-926e3550,80.66883337597322,85.46087787907831,2023-11-02,5186,2024-01-10,pending,usr-ca463301,2,80.66883337597322
1,auc-18a68a3b,prod-f630b71d,strm-0bbc3d45,140.00885451324896,171.07205664822732,2023-07-05,3789,2023-10-27,active,usr-c823d887,2,140.00885451324896
1,auc-ace91317,prod-e5de988e,strm-7efa3ce6,9.33652995926234,355.63839929237884,2023-06-28,2104,2023-10-20,pending,usr-68677915,4,9.33652995926234
1,auc-12fc0119,prod-11e42c57,strm-ab874a8a,72.43671401517854,97.66359719096405,2023-10-12,4286,2023-12-31,unsold,usr-bc9fcdb7,1,72.43671401517854
1,auc-ba4845df,prod-c970bddb,strm-f9d0e7ef,51.729198817273584,112.74537764086853,2023-10-25,4612,2024-01-15,sold,usr-17b9c098,2,51.729198817273584
1,auc-f49e2f62,prod-09b83666,strm-d5eeafd2,107.9010416025848,160.48685540474955,2023-04-05,5173,2023-12-23,sold,usr-3915ac42,2,107.9010416025848
1,auc-dcef540a,prod-31b07816,strm-1a0e9ac5,179.35816361968412,455.84587579392206,2023-04-13,2210,2023-11-11,active,usr-7997105c,5,179.35816361968412
1,auc-9d08bb17,prod-8aafc966,strm-7b54ae69,101.73313229697145,364.5599577133914,2023-06-10,6722,2023-09-20,sold,usr-b2838242,2,101.73313229697145
1,auc-479446a0,prod-95d27754,strm-6ecf5219,1.7944047687077371,276.4059144862996,2023-05-18,5954,2023-05-28,sold,usr-15317707,0,1.7944047687077371
1,auc-d09c5a5c,prod-80a73d73,strm-cece7cf3,166.32599060379334,173.54140669949328,2023-06-28,1934,2023-07-07,sold,usr-ef3da3fe,3,166.32599060379334
1,auc-5beb47b5,prod-da7d9216,strm-d767739f,57.83442519791919,277.5169736041894,2023-07-11,5452,2023-11-10,active,usr-64066ce8,1,57.83442519791919
1,auc-fe5165d3,prod-b1a96776,strm-3be19530,7.2438073622343895,334.16321817013824,2023-11-29,3613,2024-01-12,unsold,usr-e90f4a76,5,7.2438073622343895
1,auc-55659c8b,prod-ea11aea7,strm-1f07f9ee,34.05844695968592,126.67752068923295,2023-08-24,5533,2023-10-03,active,usr-802b9fdb,0,34.05844695968592
1,auc-4adb46fd,prod-9e75ceae,strm-d25ca7fa,45.78958183921299,265.91125966217965,2023-06-29,2449,2023-08-28,active,usr-9c6ed5ae,0,45.78958183921299
1,auc-06d1addd,prod-31d37f6b,strm-39520ff7,104.4510965489795,213.3214740888439,2023-12-10,3714,2024-01-10,pending,usr-1953e006,3,104.4510965489795
1,auc-3eca899c,prod-4d9a6028,strm-c160c98f,107.75861591888334,253.0720742328619,2023-11-30,7159,2024-01-12,unsold,usr-5c52e4cd,3,107.75861591888334
1,auc-d8346a81,prod-c99b0529,strm-f4dcb7a3,13.742743833427697,65.11075484606513,2023-05-23,6992,2023-09-24,pending,usr-8342d31a,4,13.742743833427697
1,auc-587a4cb6,prod-64e25edc,strm-897710e3,104.44654818381731,199.95925436992422,2023-08-23,1008,2023-10-13,pending,usr-f43eed59,5,104.44654818381731
1,auc-90853cec,prod-bbabf535,strm-b5ac5981,84.12126681344891,475.137444830451,2023-12-01,2981,2024-01-09,unsold,usr-a734dfa1,3,84.12126681344891
1,auc-5f345da1,prod-e5de988e,strm-f3fbc9f0,54.721110257944396,373.3061342724693,2023-12-22,7175,2024-01-10,active,usr-9d7e61da,5,54.721110257944396
1,auc-618713c2,prod-ee82a178,strm-626fc829,74.59353485627429,132.48420032214756,2023-09-05,90,2023-10-27,cancelled,usr-28fafd3f,5,74.59353485627429
1,auc-ce9ef976,prod-46505ab4,strm-c7731f7b,84.19513481602053,158.08801336747328,2023-08-02,2575,2023-12-01,cancelled,usr-62a05217,3,84.19513481602053
1,auc-38b83e24,prod-45e50f9a,strm-c8cf3fc0,124.31658717620445,467.812909863823,2023-11-09,5985,2023-11-21,active,usr-aae0ca52,4,124.31658717620445
1,auc-9992e2c7,prod-977849d2,strm-5960880f,90.0638505717081,325.95386818828297,2023-07-18,5650,2023-10-19,active,usr-dd00e10f,4,90.0638505717081
1,auc-00162cb1,prod-f373457c,strm-34c57504,26.17607338902849,492.79988859821253,2023-04-20,3584,2023-10-15,active,usr-4e02125c,3,26.17607338902849
1,auc-4307e97f,prod-38ebb9ac,strm-230274d9,182.1241790629888,445.3584220656423,2023-08-24,5430,2023-12-17,cancelled,usr-e9ad683a,1,182.1241790629888
1,auc-d47fe40e,prod-a207b01d,strm-3f0f013f,108.60324541092041,214.54269683614868,2023-04-05,6335,2023-10-28,pending,usr-e90f4a76,1,108.60324541092041
1,auc-f2cc8d92,prod-41908e88,strm-663ce152,34.49341224756925,109.60840665477274,2023-10-23,611,2023-12-17,unsold,usr-84f78a3a,1,34.49341224756925
1,auc-b97f65c7,prod-61b9b533,strm-3eeb678a,42.116529991806715,80.07569590172874,2023-06-03,1426,2024-01-06,active,usr-29937978,2,42.116529991806715
1,auc-0cd1222c,prod-650a1e42,strm-4efceb65,54.18315955885967,84.11760166158527,2023-10-02,221,2023-12-10,sold,usr-d4df49b7,0,54.18315955885967
1,auc-9c1c037c,prod-cf285d70,strm-0eeb2fc7,15.55449348204997,88.27593335030801,2023-08-28,1630,2023-11-21,active,usr-23e0eb10,4,15.55449348204997
1,auc-5b6e8be9,prod-13efe102,strm-239ea77b,160.2979953561921,497.1345957010782,2023-03-22,311,2023-06-07,active,usr-e6c2655e,1,160.2979953561921
1,auc-22a2cdd0,prod-261d4a49,strm-62d6c9f0,39.64542499015108,84.14711562461585,2023-06-11,796,2023-08-21,active,usr-4e02125c,3,39.64542499015108
1,auc-bfd6f0c2,prod-6aa8fdb2,strm-3d55924c,72.85836716170472,291.72030663139566,2023-03-21,3492,2023-11-28,active,usr-3802b3af,2,72.85836716170472
1,auc-195222a8,prod-72dd7f04,strm-103c9693,51.84838269794345,404.18609973062973,2023-03-03,2664,2023-06-09,unsold,usr-3caec992,2,51.84838269794345
1,auc-e0d15abe,prod-16aa2815,strm-1ca858ce,9.730400603795907,87.46904155088053,2023-07-17,6613,2023-11-03,active,usr-3ec37cbe,0,9.730400603795907
1,auc-555660b2,prod-7a19a781,strm-712b6377,110.9758201494875,185.18376971760816,2023-04-05,6253,2023-06-05,active,usr-86c2b66b,2,110.9758201494875
1,auc-59fbbbfa,prod-acbfd285,strm-a90da259,24.29024124928295,224.51364234271293,2023-12-16,5057,2024-01-02,active,usr-c6f1b3d2,5,24.29024124928295
1,auc-fd1cc957,prod-44a894f7,strm-889dacf2,143.18272693270416,417.6554719964635,2023-03-07,6721,2023-07-21,cancelled,usr-3ec37cbe,2,143.18272693270416
1,auc-a41619b9,prod-ff8be849,strm-8a4bcf25,44.15711397720527,317.08784973822134,2023-06-22,3978,2023-08-29,unsold,usr-ef115f72,1,44.15711397720527
1,auc-0e12f0b1,prod-968a03f6,strm-92bfd3c7,32.95684108056305,408.1396304194001,2023-07-06,5666,2023-08-19,active,usr-ef8f4538,4,32.95684108056305
1,auc-6e26a431,prod-21a50e26,strm-34c57504,85.98198173565866,321.7740748132861,2023-10-04,3977,2023-11-17,pending,usr-292d3f03,3,85.98198173565866
1,auc-7af03901,prod-916861a5,strm-889dacf2,77.39757028228652,298.8203264675168,2023-10-12,2910,2023-12-20,pending,usr-732748d8,4,77.39757028228652
1,auc-73fa8f73,prod-8fef4ee9,strm-9ea60b72,27.893100798791423,299.9427280488866,2023-03-02,6843,2024-01-12,sold,usr-a8fe9eb3,2,27.893100798791423
1,auc-2a34567c,prod-0e768119,strm-0512379e,138.86669172012654,440.72105938566375,2023-06-21,4127,2023-11-26,pending,usr-ed64bc7a,2,138.86669172012654
1,auc-9af28752,prod-72a6a1e7,strm-7c9051af,71.13744792354527,279.22133735817766,2023-08-10,4596,2023-11-17,unsold,usr-fe19be82,0,71.13744792354527
1,auc-96ec011a,prod-28b2893b,strm-bc148258,49.5861920239853,152.89521725680467,2023-11-09,423,2024-01-06,active,usr-709d4205,2,49.5861920239853
1,auc-b9e22cc0,prod-68a69114,strm-7c9051af,75.29499482315093,451.5332617678081,2023-06-04,2124,2023-10-29,unsold,usr-f2e077f5,1,75.29499482315093
1,auc-b7def27e,prod-b046c7ff,strm-2393a2fc,28.034503157922778,426.42022857525143,2023-09-21,3145,2023-10-28,pending,usr-ca7e1454,3,28.034503157922778
1,auc-c1916072,prod-2ac73adc,strm-aad43705,128.86643427514937,433.3895173174326,2023-12-15,4132,2024-01-07,pending,usr-98ce3dfa,5,128.86643427514937
1,auc-add8cfa6,prod-8d280ac1,strm-b717048c,19.571633663264016,379.08203615162853,2023-04-23,1947,2023-05-19,active,usr-6534dcf1,1,19.571633663264016
1,auc-9bc3c85e,prod-e340f32e,strm-d03ce682,153.65932716528445,439.8481975276507,2023-06-08,1898,2024-01-08,active,usr-61132021,2,153.65932716528445
1,auc-98712030,prod-b317d5f8,strm-b2c7cd19,110.38256670692499,241.20792148836992,2023-05-12,193,2023-08-25,unsold,usr-2050c20f,2,110.38256670692499
1,auc-df8241c0,prod-6f36e6c5,strm-a0efa843,1.212995122172213,193.2389032867534,2023-06-26,1328,2023-08-07,active,usr-fffbf315,1,1.212995122172213
1,auc-d9d2867f,prod-b232c49e,strm-4bf518b7,80.25854130772555,148.79126913042128,2023-03-07,4831,2023-12-30,active,usr-cd9b74b6,2,80.25854130772555
1,auc-86154c2b,prod-77bd71c1,strm-3f0f013f,69.21207358810234,353.14206382708153,2023-05-27,5723,2023-09-02,active,usr-1e6e7597,5,69.21207358810234
1,auc-f3ffb51a,prod-824a1fca,strm-b10ae839,45.52454276856194,293.8124878489599,2023-05-09,4196,2023-09-13,unsold,usr-eb444eae,0,45.52454276856194
1,auc-ade2f0bf,prod-9f3b4137,strm-6a8f34ea,153.84215082917623,473.1994730057182,2023-07-06,1979,2023-10-29,cancelled,usr-37b139a0,4,153.84215082917623
1,auc-920993a2,prod-5a286fa4,strm-1181a813,190.41819955523394,210.25251659483737,2023-08-17,2985,2023-12-17,active,usr-5c54b24b,2,190.41819955523394
1,auc-cfb3340c,prod-64b3b180,strm-2835e042,19.843758134902963,163.5158456453788,2023-11-05,5504,2023-12-14,pending,usr-ef3da3fe,3,19.843758134902963
1,auc-95959995,prod-ca886ffa,strm-a516a8fc,157.26619531413513,258.34729594206135,2023-05-11,4826,2024-01-02,active,usr-c290715c,4,157.26619531413513
1,auc-af054250,prod-5a084a3d,strm-447c57d2,190.3512254287669,303.99581063987745,2023-07-11,516,2023-08-28,active,usr-2ca71020,2,190.3512254287669
1,auc-b23e863d,prod-308bee06,strm-e02c3908,77.83502460123219,337.59478994094525,2023-12-10,2165,2023-12-23,active,usr-72426ec6,3,77.83502460123219
1,auc-9c0994b0,prod-a2a72834,strm-d6ceb659,81.093733279704,423.8407687310256,2023-08-21,6742,2023-11-26,active,usr-a6046a13,4,81.093733279704
1,auc-7c791fae,prod-73d80b7c,strm-c3459468,66.55564996249738,202.23028589486964,2023-03-15,3745,2023-05-25,pending,usr-cd636afa,4,66.55564996249738
1,auc-9d14b9a2,prod-a4bc073e,strm-ae8622e9,105.12730880098597,456.1593881937527,2023-09-11,5524,2023-09-25,pending,usr-53a34ca3,1,105.12730880098597
1,auc-c3e1d5bc,prod-7c51c38e,strm-851bfb12,128.18110628309347,143.46752574223058,2023-04-20,285,2023-09-23,pending,usr-fe0f8e9d,3,128.18110628309347
1,auc-8c0b9afb,prod-0c162ffe,strm-166ad6c7,160.2655018051475,246.3462785849619,2023-05-20,5421,2023-10-21,unsold,usr-17b9c098,1,160.2655018051475
1,auc-ad5347c0,prod-963622e4,strm-f9d0e7ef,144.41517535597137,485.730754270944,2023-10-28,7014,2024-01-09,pending,usr-db29db64,4,144.41517535597137
1,auc-e0470461,prod-31ea9712,strm-2e6ee234,24.09594734483197,142.2174530497061,2023-09-21,5532,2023-12-14,pending,usr-1dfc1beb,1,24.09594734483197
1,auc-1ef9272e,prod-269e3591,strm-08499e67,9.245884246037912,335.90500032254283,2023-09-20,5675,2024-01-04,pending,usr-d09bc153,2,9.245884246037912
1,auc-f5a6c6df,prod-0e1e37c8,strm-152ebed5,114.87828994898535,237.2627712880665,2023-09-21,3205,2023-09-23,active,usr-a903ccdf,2,114.87828994898535
1,auc-e0cbf00d,prod-50b98bf1,strm-818f4208,131.37190168359297,260.6220418059045,2023-12-04,5809,2023-12-26,pending,usr-8c47c0e8,3,131.37190168359297
1,auc-03b3bf86,prod-7b431519,strm-fde85579,144.62197106700629,315.0734899013135,2023-03-24,1031,2023-10-13,pending,usr-f5ef4dc4,2,144.62197106700629
1,auc-b8ec843a,prod-9df5c1fe,strm-a7f5ec97,55.82994457391541,353.4593622585137,2023-06-09,1599,2024-01-10,pending,usr-2406467a,4,55.82994457391541
1,auc-f0f8d585,prod-8eef7fa7,strm-f7c49284,139.82793350309478,141.532482404909,2023-04-13,6285,2023-11-27,pending,usr-0db68f2e,3,139.82793350309478
1,auc-56b5c24d,prod-8a7f26d2,strm-a879cb2b,67.42919565421786,275.1769555577112,2023-11-22,5253,2023-12-29,pending,usr-39360c70,1,67.42919565421786
1,auc-db54a1db,prod-ed89a304,strm-9cb49f27,103.84162574320025,383.9225553907788,2023-05-10,378,2023-09-27,sold,usr-a48e17fe,3,103.84162574320025
1,auc-1ec404e0,prod-18b09873,strm-8fc2793b,147.61476286604332,422.16646618927984,2023-09-24,275,2023-09-27,active,usr-0cabf99a,3,147.61476286604332
1,auc-fbb029d0,prod-e4ad7ee5,strm-b5ebfd2c,57.49776484843484,216.65389561200507,2023-03-11,4638,2023-09-02,unsold,usr-82ddf0af,4,57.49776484843484
1,auc-4e4e4c90,prod-7c51c38e,strm-4bf518b7,128.23914995109442,414.416084720734,2023-09-24,2689,2023-11-24,active,usr-3aab52ef,3,128.23914995109442
1,auc-337ca3c8,prod-b08bfc47,strm-1720bc3e,95.79935571216338,341.2079227386673,2023-10-14,1610,2023-12-19,pending,usr-ae04a0b9,3,95.79935571216338
1,auc-4ebcd028,prod-e3faec95,strm-af9ac67f,29.72840979523615,120.07730400088919,2023-05-17,6038,2023-07-23,active,usr-5940a8b0,2,29.72840979523615
1,auc-b7e81471,prod-b39d46e8,strm-e9d78a2b,36.61658070447002,413.3960439610569,2023-06-14,3076,2024-01-05,cancelled,usr-dd00e10f,4,36.61658070447002
1,auc-be58677c,prod-9dadf5dd,strm-b4744ca7,162.62196830965723,467.6364429699799,2023-11-30,130,2023-12-10,active,usr-8243eb5e,4,162.62196830965723
1,auc-7dee1864,prod-7dedd480,strm-daaf9291,79.94801389997816,441.63613240522267,2023-08-17,119,2023-11-23,active,usr-4146a00d,0,79.94801389997816
1,auc-532e909f,prod-f93f346b,strm-a01590f1,17.504395613859785,441.9189533959225,2023-05-08,1470,2023-06-15,pending,usr-bbd34c01,2,17.504395613859785
1,auc-983c9f90,prod-487fcaf8,strm-a5adcbe6,27.41402881207753,284.27079527002024,2023-04-01,6453,2023-12-11,active,usr-918ce155,1,27.41402881207753
1,auc-7f447480,prod-c8ac0dd4,strm-9e7f1589,125.68102527906557,347.109039974208,2023-04-11,616,2023-07-24,active,usr-23e0eb10,5,125.68102527906557
1,auc-c8153885,prod-7c421d48,strm-7aba0bb8,168.73626979929426,171.62374836569396,2023-07-07,3010,2023-09-13,unsold,usr-98602e22,2,168.73626979929426
1,auc-f8b90f06,prod-8bf7c145,strm-5c670b1b,196.59267066409825,227.95120946715642,2023-07-09,2830,2023-08-17,cancelled,usr-1baaeacf,1,196.59267066409825
1,auc-fa408580,prod-43fa4599,strm-c6f4d134,172.0728447210261,259.08530483608723,2023-09-03,2446,2023-10-31,active,usr-42a224cd,2,172.0728447210261
1,auc-3374f73a,prod-8ee1fcb8,strm-d54207e1,80.26021425718432,279.3137537624588,2023-06-15,4416,2023-10-24,active,usr-0db68f2e,2,80.26021425718432
1,auc-e5144b4e,prod-043c3c78,strm-fc4460f9,142.2492270451053,495.3369509619384,2023-06-03,4166,2023-06-26,unsold,usr-3caec992,2,142.2492270451053
1,auc-6cccd15d,prod-f8103ace,strm-00a12c27,187.75547091490193,477.35383951974586,2023-09-08,3138,2024-01-14,active,usr-027a7f5d,4,187.75547091490193
1,auc-205c6dd4,prod-80a73fb5,strm-ffdb53e2,181.57795834894884,355.9411350857477,2023-04-17,2426,2023-08-20,cancelled,usr-fffbf315,4,181.57795834894884
1,auc-32d9d5ff,prod-e942d43c,strm-a50b6af1,68.98171532293165,248.3203347980332,2023-11-13,4634,2024-01-02,active,usr-6e910758,2,68.98171532293165
1,auc-7271533d,prod-e8f5ee17,strm-e77c38a3,134.37760304595213,286.46064076631995,2023-08-29,5121,2024-01-15,sold,usr-99745c86,5,134.37760304595213
1,auc-009447f8,prod-853c27ec,strm-d974bd5b,114.06069249593492,287.68332789027886,2023-12-03,3915,2024-01-13,pending,usr-a5489e02,1,114.06069249593492
1,auc-d1baaf94,prod-41908e88,strm-843969da,108.95984510448501,219.92989223592318,2023-03-05,2164,2023-09-30,active,usr-72ccffda,2,108.95984510448501
1,auc-9ea0099c,prod-3a73a52e,strm-630d5bb4,143.77998705825706,412.79668125202676,2023-05-25,5183,2023-11-04,pending,usr-3915ac42,2,143.77998705825706
1,auc-5f8b5975,prod-3c00037f,strm-4415d62b,156.09738990535214,247.64297335507416,2023-03-20,1966,2023-05-11,active,usr-50e5c515,2,156.09738990535214
1,auc-2076bcff,prod-7aa602f4,strm-a662c316,134.2801797300256,205.30183889552015,2023-07-27,4595,2024-01-13,unsold,usr-1dfc1beb,2,134.2801797300256
1,auc-6b719eef,prod-7a19a781,strm-f75f4007,99.71970781654619,286.44331119255435,2023-05-09,3798,2023-09-14,unsold,usr-ab623293,3,99.71970781654619
1,auc-33bb8572,prod-b9369d46,strm-26a36e62,154.23247093526658,343.8273788414753,2023-12-21,319,2024-01-09,unsold,usr-bf907aca,2,154.23247093526658
1,auc-21936abc,prod-aec75206,strm-6b71c778,75.54543060530226,432.8545733813047,2023-04-09,4277,2023-07-12,cancelled,usr-32807830,4,75.54543060530226
1,auc-8cf0d265,prod-b67e0d15,strm-c3da9271,175.35271109402856,223.1174469491563,2023-12-12,3278,2023-12-17,sold,usr-cbb51816,0,175.35271109402856
1,auc-4e8f6830,prod-e5a2b0a0,strm-b0e6f886,135.61979866222805,475.4935388351154,2023-08-18,153,2023-09-01,cancelled,usr-db7015bb,1,135.61979866222805
1,auc-c4c2a838,prod-6fd009a2,strm-166ad6c7,140.76971558277683,273.4942611578908,2023-08-05,1461,2023-10-23,sold,usr-226686e4,1,140.76971558277683
1,auc-a3197f64,prod-7731e367,strm-5d8c25ee,102.46863906201904,153.20508512507402,2023-08-23,1350,2023-10-22,active,usr-dea79880,4,102.46863906201904
1,auc-937e2124,prod-5e77a43c,strm-83ad7aea,158.99162671566515,265.9641480670365,2023-05-07,1301,2023-11-15,unsold,usr-9d7e61da,3,158.99162671566515
1,auc-a0b74a9b,prod-1e410105,strm-05b54f8c,116.00505913554562,441.11165366386234,2023-08-12,6128,2024-01-04,active,usr-17b9c098,5,116.00505913554562
1,auc-bbb31a0a,prod-ad996240,strm-c837d223,158.5321864944082,325.45751848205424,2023-12-06,3006,2023-12-23,active,usr-bba6c0a7,4,158.5321864944082
1,auc-cbd26fb9,prod-b40c19cb,strm-65d6329b,99.8672704914608,137.8122121062279,2023-06-10,1135,2023-12-19,active,usr-c5335aa0,2,99.8672704914608
1,auc-ca97a08b,prod-d837ece7,strm-01d6ec0d,15.81089548234051,468.34598083395076,2023-11-14,2732,2024-01-10,active,usr-37b139a0,3,15.81089548234051
1,auc-1d248840,prod-f4da1766,strm-69b8eddf,33.7663491971722,429.9912862004808,2023-10-23,3506,2023-11-04,active,usr-f5094f89,0,33.7663491971722
1,auc-2b03cca7,prod-ec11ba36,strm-3f45db8f,81.59131696281806,108.3933057774162,2023-07-04,4091,2023-11-03,unsold,usr-d5b40ff4,4,81.59131696281806
1,auc-55d26b73,prod-968a03f6,strm-1297d6f8,32.60094975583358,357.79698029341046,2023-11-26,4852,2023-12-29,active,usr-dfb94e4b,5,32.60094975583358
1,auc-491f47bc,prod-853c27ec,strm-852d0cf1,71.22311481621617,323.7875916809718,2023-03-06,106,2023-09-11,pending,usr-701d4506,1,71.22311481621617
1,auc-a8f35484,prod-ee2f6252,strm-809a7c2b,86.37411206808895,120.08462018774813,2023-05-08,5126,2023-07-02,unsold,usr-84f78a3a,2,86.37411206808895
1,auc-56e151bd,prod-650a1e42,strm-2e8d9219,33.00718941960455,223.27422445325206,2023-11-29,7186,2024-01-09,unsold,usr-0b62c162,2,33.00718941960455
1,auc-48b050c7,prod-04f1fa98,strm-286d6e04,122.36578580862587,339.304410289754,2023-09-05,7034,2024-01-04,active,usr-74ed5d2d,1,122.36578580862587
1,auc-48ecb524,prod-72dd7f04,strm-10cb6372,123.63550007985988,400.94511049868237,2023-05-14,2596,2023-07-05,pending,usr-20b6624b,3,123.63550007985988
1,auc-d482644b,prod-eda8a3bb,strm-208552f1,180.99908367975164,404.66036907089176,2023-10-11,1127,2023-12-11,active,usr-ee899f62,5,180.99908367975164
1,auc-92763bb2,prod-1cf005a1,strm-afc7c48d,192.9425715313017,253.35644752861646,2023-10-16,2796,2023-11-29,active,usr-53a34ca3,5,192.9425715313017
1,auc-0e7065a6,prod-000243ef,strm-09ca6016,61.73171054473733,305.30917534791024,2023-07-29,2843,2023-09-10,active,usr-75a0bce6,0,61.73171054473733
1,auc-ffd3cfe6,prod-58dd3cba,strm-f5c241f3,4.920029750580767,97.84681942198283,2023-10-08,4437,2023-10-09,active,usr-eacde6cf,2,4.920029750580767
1,auc-a35ab822,prod-359317d8,strm-2dea4c99,100.81172478236445,295.21553788275884,2023-09-03,1592,2023-09-21,active,usr-74f3c0f1,1,100.81172478236445
1,auc-6193244f,prod-0345a5aa,strm-317474a2,15.201953905692278,100.72237890021326,2023-12-17,6646,2023-12-27,pending,usr-ab374ed1,1,15.201953905692278
1,auc-168fbee5,prod-56c6c7dd,strm-8a4d9144,25.197174991770613,263.48424143159394,2023-05-18,3028,2023-05-29,active,usr-effdbab4,1,25.197174991770613
1,auc-b7744faa,prod-d5e7322d,strm-27832e31,182.3805825233355,450.77017359557084,2023-08-12,4218,2023-09-28,sold,usr-e23b4e7d,5,182.3805825233355
1,auc-a4989b82,prod-1e410105,strm-4ffd2c6d,27.73696170609405,132.1212319404858,2023-12-03,1103,2023-12-17,unsold,usr-bba6c0a7,1,27.73696170609405
1,auc-d8a89fdc,prod-83419b01,strm-282ac91c,67.25431515690056,277.2759675438746,2023-08-03,4728,2023-11-28,pending,usr-b8a6b00f,2,67.25431515690056
1,auc-3adfdf5d,prod-031390f5,strm-23125a1d,164.54404003839704,195.5429177592676,2023-05-24,5223,2023-10-16,active,usr-b5614691,4,164.54404003839704
1,auc-0fd99832,prod-135e826b,strm-651597df,171.1337948705813,247.1551350480544,2023-06-30,839,2023-07-24,pending,usr-6030c159,0,171.1337948705813
1,auc-17bef3b6,prod-d5ec3448,strm-d2758dc0,93.35769114874549,191.87617154409037,2023-03-10,4547,2023-04-11,active,usr-ce9dc48c,4,93.35769114874549
1,auc-324e1132,prod-8de09367,strm-0bf38f86,74.96608069686329,109.57506232027175,2023-11-02,141,2023-12-12,active,usr-222855a6,1,74.96608069686329
1,auc-fe3d8a47,prod-214a57e1,strm-a4e246b3,85.41456901938139,210.9073445482184,2023-08-08,6362,2023-09-04,active,usr-fb750c80,4,85.41456901938139
1,auc-94ded41f,prod-be37517c,strm-619a39d5,90.12901749013818,490.8450928032835,2023-07-06,2208,2023-10-30,active,usr-e7daae4a,2,90.12901749013818
1,auc-679134b7,prod-ad996240,strm-59a2c1fd,82.54489378160612,293.0373577627726,2023-08-27,6126,2024-01-12,sold,usr-5fddd5e0,2,82.54489378160612
1,auc-d634d41c,prod-0e5332f3,strm-370813f1,8.26376999713926,487.70784178953585,2023-09-24,4683,2023-11-18,sold,usr-f9e4791d,2,8.26376999713926
